Date	Duration	InformedConsent_Sens	Age	PostalCode	Provincie	Gender	Gender_3_TEXT	Education	Corona_Vaccinated	Satis_Income	LeftRight	Polinterest	Vote2019_Fed	ElecUtil_CDV	ElecUtil_GROEN	ElecUtil_NVA	ElecUtil_OPENVLD	ElecUtil_PVDA	ElecUtil_VOORUIT	ElecUtil_VB	VoteChoiceNow	SwitchMotive	PolicyEval_FEDERAL	PolicyEval_FLEMISH	PolicyEval_EU	PolicyEval_LOCAL	MIP_Open	MIP_Open_rc1	MIP_Open_rc2	MIP_Open_rc3	MIP_Closed_1	MIP_Closed_2	EconRegul_Self	EconRegul_Party_CDV	EconRegul_Party_GROEN	EconRegul_Party_NVA	EconRegul_Party_OPENVLD	EconRegul_Party_PVDA	EconRegul_Party_VOORUIT	EconRegul_Party_VB	Immi_Self	Immi_Party_CDV	Immi_Party_GROEN	Immi_Party_NVA	Immi_Party_OPENVLD	Immi_Party_PVDA	Immi_Party_VOORUIT	Immi_Party_VB	EnviEcon_Self	EnviEcon_Party_CDV	EnviEcon_Party_GROEN	EnviEcon_Party_NVA	EnviEcon_Party_OPENVLD	EnviEcon_Party_PVDA	EnviEcon_Party_VOORUIT	EnviEcon_Party_VB	FreedomSpeech_Self	StateReform_Self	Eval_Gov_1	Eval_Gov_2	IO_HealthCare	IO_HealthCare_T_Page_Submit	IO_Migration	IO_Migration_T_Page_Submit	IO_Climate	IO_Climate_T_Page_Submit	IO_Economy	IO_Economy_T_Page_Submit	IO_Employment	IO_Employment_T_Page_Submit	IO_Pensions	IO_Pension_T_Page_Submit	IO_SocialSecurity	IO_SocialSecurity_T_Page_Submit	IO_Mobility	IO_Mobility_T_Page_Submit	IO_StateReform	IO_StateReform_T_Page_Submit	Econ_LR_1	Econ_LR_2	Econ_LR_3	Econ_LR_4	Econ_LR_5	Econ_LR_6	Econ_LR_7	Econ_LR_8	Econ_LR_9	Econ_LR_10	Econ_LR_11	Econ_LR_12	Econ_LR_13	Econ_LR_14	Econ_LR_15	Cult_LR_1	Cult_LR_2	Cult_LR_3	Cult_LR_4	Cult_LR_5	Cult_LR_6	Cult_LR_7	Cult_LR_8	Cult_LR_9	Cult_LR_10	Cult_LR_11	Cult_LR_12	Cult_LR_13	Cult_LR_14	Cult_LR_15	SatisDem	Pol_represented	Pol_represented_rc	NoticedMedia	NoticedMedia_13_TEXT	Noticed_PosNeg	Noticed_Politician	Corona_measures_1	Corona_measures_2	Corona_measures_3	Corona_measures_4	Corona_measures_5	Corona_measures_6	Corona_measures_7	Corona_measures_8	Corona_measures_9	LockdownCause_1	LockdownCause_2	LockdownCause_3	LockdownCause_4	LockdownCause_5	Corona_Gov_FEDERAL	Corona_Gov_FLEMISH	Corona_Gov_EUROPE	Corona_Comparative	Corona_Minister_1	Corona_Minister_2	Corona_Minister_3	Corona_Minister_4	Corona_Minister_5	Corona_Minister_6	Corona_Minister_7	Corona_VacStrat_1	Corona_VacStrat_2	Corona_VacStrat_3	Corona_VacStrat_4	Corona_VacStrat_5	Corona_EconStrat_1	Corona_EconStrat_2	Corona_EconStrat_3	Disinfo_1	Disinfo_2	Disinfo_3	Disinfo_4	Disinfo_5	Disinfo_6	Disinfo_7	Disinfo_8	Disinfo_9	Disinfo_10	Disinfo_11	AP_Child_1	AP_Child_2	AP_Child_3	AP_Child_4	AP_Child_5	AP_Child_6	AP_Child_7	AP_Child_8	AP_Child_9	AP_LR_1	AP_LR_2	AP_LR_3	AP_LR_4	AP_LR_5	AP_LR_6	AP_LR_7	w_agesexedu	w_agesexeduvote19
3-Apr-2021 12:28:39	934	1	56	2812	1	1	""	5	2	9	8	9	3	6	0	9	4	0	0	9	7	"Te weinig aandacht voor het communautaire bij N-VA"	1	3	1	5	"Afwezigheid van confederalisme"	"PolVer - Staatsstructuur"	""	""	14	6	4	5	9	2	3	10	9	6	8	5	0	5	5	0	2	9	7	5	0	7	7	10	8	7	2	0	3	5	1	15.219	7	6	2	5.036	3	6.327	6	5.524	6	9.300000000000001	1	5.309	2	6.007	7	15.645	1	3	3	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	3	4	3	2	3	4	2	3	4	4	4	1	2	"De wever"	"N-VA - Bart De Wever"	6	""	1	"Vandenbroucke"	4	4	4	4	4	4	4	4	2	2	8	10	3	5	4	2	1	4	4	4	3	1	2	2	1	3	4	3	4	4	1	2	2	1	1	1	1	1	1	1	4	1	5	3	10	4	2	0	8	5	0	3	9	5	0	8	4	0	2	7	.63059205	.55197871
2-Apr-2021 11:23:53	757	1	22	1800	4	2	""	5	3	7	7	4	12	4	0	7	7	1	1	2	12	""	6	6	6	6	"Coronacrisis"	"Gezondheidszorg - Corona"	""	""	1		6	5	7	3	5	8	8	4	2	1	2	8	3	4	4	10	7	5	0	6	6	8	8	6	6	4	6	6	9	10.814	9	10.601	2	3.268	3	13.208	6	8.135999999999999	6	5.083	5	2.79	10	14.971	3	3.657	1	2	1	2	3	2	4	2	2	3	3	4	2	2	4	3	1	3	2	2	2	3	3	4	2	2	4	3	3	3	4	"Geen idee"	"9999 - Geen antwoord"	14	""		""	4	4	4	3	3	1	4	2	1	6	9	7	3	6	3	3	3	2	4	4	3	3	3	2	3	3	1	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.96847498	
8-Apr-2021 10:20:19	1436	1	59	2660	1	1	""	3	3	8	10	9	7	0	0	0	0	0	0	10	7	""	0	0	0	8	"omdat het geld op oneerlijke manieren word weggesluisd,kijk maar naar de schoemelpoedel"	"PolVer - Eigenbelang"	""	""	2	8	8	6	6	6	6	6	6	10	10	3	3	5	3	0	3	10	8	6	6	6	6	6	6	9	0	0	5	5	7	27.365	7	8.856	2	8.503	7	10.548	7	4.349	7	6.712	7	5.014	7	5.421	7	5.538	4	4	2	4	4	4	4	4	3	4	4	2	4	4	4	2	1	4	4	4	4	4	4	4	4	4	4	4	1	4	1	"tom van grieken"	"VB - Tom Van Grieken"	4	""	3	"schoemelpoedel"	1	1	3	4	4	1	3	1	3	10	10	10	10	10	3	3	3	1	3	3	3	3	3	4	3	4	3	1	4	4	4	4	4	1	1	1	1	1	1	1	4	1	4	4	10	4	5	5	5	5	5	5	10	0	0	8	0	0	0	10	.69940132	.52331895
8-Apr-2021 05:19:24	647	1	36	2300	1	2	""	4	1	6	7	6	3	1	1	10	1	1	1	1	3	""	3	3	4	5	"coronacrisis"	"Gezondheidszorg - Corona"	""	""	15	11	5	5	5	5	5	5	5	5	4	3	3	3	3	3	3	6	5	5	2	5	5	5	5	5	7	7	4	4	10	8.949	10	2.563	10	1.834	10	2.282	10	1.968	10	2.301	10	1.911	10	1.8	10	1.802	3	3	2	2	3	2	3	3	3	3	3	2	2	3	2	2	2	3	3	2	2	2	3	3	2	4	2	3	3	3	3	"Bart De Wever"	"N-VA - Bart De Wever"	14	""		""	2	2	3	2	3	2	3	2	2	6	6	6	6	6	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	2	3	3	1	1	4	1	1	1	3	1	3	3	6	6	6	6	6	6	6	6	6	5	3	8	5	4	3	10	.96990144	.77424639
9-Apr-2021 04:16:02	1087	1	27	9240	3	2	""	3	3	3	3	6	12	6	9	5	6	5	8	0	2	""	0	0	2	0	"Ons land kan heel moeilijk beslissingen nemen. In mijn ogen wordt er niet gedacht aan alle burgers."	"PolVer - Partijen en Politici"	"PolVer - Representatie"	""	9	1	3	7	7	7	7	7	7	10	5	1	1	1	1	1	1	8	3	5	0	8	7	5	6	10	3	10	0	0	6	19.264	1	13.756	2	8.071999999999999	7	5.819	3	10.447	3	5.232	4	8.449	1	6.815	7	5.175	2	3	1	4	3	3	4	2	2	3	4	3	4	3	4	3	3	4	1	3	4	4	3	1	3	2	4	4	1	4	2	"Meyrem Almaci"	"Groen - Meyrem Almaci"	7	""	3	"Tom van grieken"	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	3	3	1	4	4	3	3	3	2	1	3	1	1	1	2	3	2	1	1	1	1	1	1	1	1	4	1	10	10	5	5	5	5	5	5	1	4	0	4	4	4	4	10	.99674827	
2-Apr-2021 12:21:36	323	1	30	9900	3	1	""	3	3	6	7	6	7	0	0	0	0	0	0	10	7	""	1	1	1	2	"teveel politiekers"	"PolVer - Partijen en Politici"	""	""	1	12	7	5	2	3	3	4	4	9	5	7	8	6	7	5	5	8	5	6	7	5	5	5	5	9	4	7	6	1	7	3.401	7	2.564	7	2.257	7	1.27	7	2.056	7	1.584	7	1.384	6	2.298	7	1.303	4	1	3	2	3	3	2	3	3	4	3	3	2	3	3	3	2	3	2	2	2	3	3	1	2	3	3	3	2	3	2	"dries van langenhove"	"VB - Dries van Langenhove"	7	""	1	"dries"	3	2	3	2	3	2	3	2	2	6	5	6	6	6	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	5	5	5	4	4	5	5	4	5	5	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	10	1.3399665	.9345904
4-Apr-2021 06:21:50	867	1	53	2830	1	1	""	5	3	7	2	8	6	2	3	0	1	1	9	0	6	""	7	3	6	2	"corona en economische crisis"	"Gezondheidszorg - Corona"	"Economie"	""	13	16	7	5	7	2	2	9	7	5	2	6	2	8	7	1	2	10	5	6	2	8	8	5	5	5	5	7	8	3	6	9.967000000000001	5	22.678	2	6.923	4	8.538	6	10.4	6	3.17	6	3.761	2	8.321999999999999	3	6.79	2	2	1	3	2	4	3	2	1	3	3	2	3	3	3	3	1	4	2	2	3	4	3	2	3	3	2	3	2	3	4	"rousseau"	"VOORUIT - Conner Rousseau"	6	""	1	"van den broucke"	3	3	4	3	4	3	3	3	3	8	8	8	8	6	4	3	3	4	4	5	4	2	2	3	3	3	2	4	4	4	3	4	2	3	3	3	3	3	3	3	3	3	3	4	6	6	5	5	2	5	6	9	0	5	4	8	7	2	3	10	.63059205	.54895145
2-Apr-2021 03:13:10	1254	1	55	2100	1	1	""	3	3	2	9	7	7	0	0	5	0	0	0	10	7	""	1	1	2	6	"Niet mijn regering"	"PolVer - Representatie"	""	""	8	2	5	5	5	5	5	5	5	5	10	4	4	4	4	4	4	10	10	5	5	5	5	5	5	6	4	4	0	7	10	18.042	7	11.402	2	6.998	7	6.971	7	8.259	9	7.328	9	7.514	10	7.039	7	12.839	2	2	1	3	3	3	3	4	1	2	3	3	3	3	3	1	1	3	4	2	3	2	3	4	1	3	3	3	3	3	1	"tom van grieken"	"VB - Tom Van Grieken"	7	""	1	"tom van grieken"	2	2	2	3	3	2	2	2	2	0	10	0	10	0	1	2	2	2	1	1	4	4	4	1	3	2	2	3	3	3	2	3	3	4	1	4	5	3	1	1	4	3	4	1	10	10	5	5	5	5	5	5	5	2	1	7	5	0	2	10	.69940132	.52331895
3-Apr-2021 01:03:07	2463	1	62	2440	1	2	""	2	3	3	1	8	4	3	7	0	8	5	7	0	4	""	7	6	7	7	"Corona"	"Gezondheidszorg - Corona"	""	""	7	6	8	6	7	4	8	5	6	4	2	2	1	8	2	2	1	9	4	5	3	7	6	6	5	7	4	10	9	4	1	34.761	4	73.453	2	9.791	4	6.32	4	6.628	4	22.456	6	6.878	1	37.677	4	24.13	3	3	2	3	4	4	4	2	3	4	4	2	4	3	4	3	3	4	2	3	3	4	2	1	2	2	3	3	1	4	4	"Alexander De Croo"	"Open Vld - Alexander De Croo"	6	""	1	"Conner Rousseau"	4	4	4	4	4	4	4	3	4	2	9	7	1	3	4	4	4	4	5	5	5	3	2	3	3	3	2	4	3	4	3	1	1	2	1	1	1	1	1	1	4	1	4	4	5	5	5	7	0	7	5	6	0	1	4	9	2	3	2	10	1.2960303	1.9320939
6-Apr-2021 05:40:44	942	1	54	2840	1	1	""	3	3	5	5	0	7	0	0	0	0	0	0	10	7	""	0	6	0	8	"Teveel mensen/partijen die moeten beslissen/regeren."	"PolVer - Partijen en Politici"	"PolVer - Staatsstructuur"	""	13	6	5	5	5	5	5	5	5	5	10	2	2	2	2	2	2	10	7	5	5	5	5	5	5	8	5	0	8	5	7	10.074	7	9.824	9	8.029999999999999	9	5.519	7	4.755	7	7.357	7	3.995	9	5.023	9	3.776	3	2	2	2	4	4	2	1	2	3	3	2	3	4	4	3	1	4	4	3	2	1	4	4	1	2	4	4	4	4	2	"De Croo"	"Open Vld - Alexander De Croo"	7	""	1	"nee"	4	2	4	4	2	2	3	2	2	8	10	8	9	8	2	3	2	3	4	2	3	3	2	3	3	3	3	2	3	3	2	3	2	4	4	2	4	4	3	1	4	4	4	2	10	3	3	3	3	3	3	3	10	5	5	5	5	5	5	5	.69940132	.52331895
2-Apr-2021 05:27:13	1182	1	23	9000	3	1	""	5	3	8	5	8	12	5	5	5	5	5	5	5	9	""	6	7	6	7	"Corona-crisis"	"Gezondheidszorg - Corona"	""	""	4	9	3	4	5	3	0	10	8	5	5	4	3	8	6	2	1	10	5	5	0	8	8	9	9	8	7	4	7	7	10	11.131	7	15.502	2	3.598	4	6.481	4	10.816	6	6.486	6	5.38	2	6.108	3	5.447	2	4	1	3	3	2	2	1	4	2	3	3	3	2	3	1	1	3	2	4	3	3	2	2	2	3	3	3	3	3	4	"geen enkele"	"9997 - Geen enkele"	14	""		""	4	3	3	1	3	2	3	3	3	5	9	7	7	7	3	3	3	3	4	2	4	4	4	4	3	3	2	2	4	4	2	3	2	4	2	1	4	1	1	1	2	2	5	2	10	10	10	10	10	10	10	10	10	5	3	9	6	0	1	10	.89420342	
8-Apr-2021 06:35:44	1208	1	22	9300	3	2	""	2	3	7	5	0	7	0	0	0	0	0	0	10	7	""	0	0	0	7	"corona"	"Gezondheidszorg - Corona"	""	""	4	6	0	0	0	0	0	0	0	0	10	1	1	1	1	1	1	10	10	5	5	5	5	5	5	5	0	10	0	0	9	10.361	7	7.076	2	6.093	10	7.486	10	6.832	10	5.957	10	3.052	10	4.158	7	4.318	2	3	1	2	3	2	2	2	3	3	2	1	2	3	2	2	1	3	4	2	2	3	3	3	2	2	4	2	3	3	3	"vlaams belang"	"VB - Partij"	4	""	3	"geen"	4	4	2	3	4	1	3	4	1	0	3	0	6	0	3	3	3	3	1	1	5	1	1	1	1	1	1	3	1	1	2	4	1	3	3	4	3	3	3	1	3	1	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1.8378201	1.7889704
2-Apr-2021 17:09:11	621	1	51	8000	5	1	""	1	3	7	8	8	3	0	0	10	0	0	0	0	3	""	1	5	4	5	"België"	"PolVer - Staatsstructuur"	""	""	15	5	6	0	0	10	0	0	0	0	7	2	2	0	2	10	8	10	5	1	1	10	3	3	3	3	7	7	0	10	3	6.596	3	6.687	3	3.028	3	3.42	3	4.01	3	3.389	3	5.325	3	3.639	3	3.698	2	2	2	2	2	4	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	3	3	2	"jan jambon"	"N-VA - Jan Jambon"	3	""	1	"ben wijs"	3	2	2	1	3	1	3	1	1	5	5	5	5	5	1	4	3	2	1	2	2	5	5	2	5	4	1	3	4	4	2	2	2	4	1	2	2	3	5	3	1	2	4	3	10	0	0	0	10	0	0	0	0	3	3	8	5	2	2	2	1.1623859	1.1101713
3-Apr-2021 08:36:22	1163	1	51	1600	4	1	""	4	3	8	8	7	3	8	4	9	7	0	0	7	3	""	7	8	6	9	"belastingsdruk"	"Belastingen"	""	""	1	4	7	8	8	6	5	10	10	5	5	3	2	3	3	1	1	8	7	7	4	8	9	5	5	7	1	8	8	8	10	20.986	7	6.413	2	4.029	3	4.018	10	5.526	6	5.139	6	6.607	10	4.784	3	5.154	2	2	2	2	3	2	2	3	3	3	3	2	1	1	3	2	1	2	4	3	2	3	2	4	2	2	3	4	3	2	4	"dewever bart"	"N-VA - Bart De Wever"	3	""	1	"dewever"	3	3	3	3	3	3	3	3	3	4	9	6	4	3	4	4	4	3	4	4	4	4	4	4	4	3	3	3	4	3	3	2	2	4	2	2	3	2	2	1	4	2	5	2	9	2	5	5	5	5	2	5	5	5	4	7	6	0	2	9	.85072452	.75821954
2-Apr-2021 04:52:57	2399	1	37	9230	3	1	""	3	1	2	5	7	7	2	3	4	5	5	1	6	12	""	5	5	10	5	"economie"	"Economie"	""	""	12	13	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	7	5	7	11.805	4	8.327	4	22.064	7	6.126	7	4.918	7	5.656	7	4.827	4	6.976	5	4.329	1	3	2	4	2	3	4	1	2	3	2	1	4	4	3	3	3	3	1	1	3	4	1	2	1	2	3	4	2	4	3	"geen"	"9997 - Geen enkele"	14	""		""	3	3	3	3	3	3	4	3	1	9	6	8	2	6	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	1.3399665	.9345904
8-Apr-2021 08:56:05	741	1	56	1853	4	1	""	2	3	0	10	8	7	0	0	0	0	0	0	10	7	""	0	0	0	0	"Migratie, criminaliteit"	"Migratie"	"Criminaliteit en Justitie"	""	2	8	5	10	10	10	10	0	10	0	10	0	0	0	0	0	0	10	10	5	5	5	5	5	5	10	0	0	0	0	7	8.824999999999999	7	6.217	9	9.170999999999999	7	7.12	7	5.57	7	6.383	7	6.117	7	3.751	7	4.647	3	1	1	4	1	4	1	4	4	4	4	4	4	4	4	1	1	1	4	4	3	1	4	4	1	4	4	4	4	1	1	"Tom Van Grieken"	"VB - Tom Van Grieken"	14	""		""	1	4	4	1	1	1	4	4	3	0	5	0	5	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	3	1	4	3	1	1	3	5	4	3	10	5	0	0	0	0	0	0	10	5	0	5	5	0	0	10	1.4127032	1.1102778
2-Apr-2021 07:41:25	1175	1	61	8870	5	2	""	3	3	6	6	6	7	2	2	7	2	5	5	8	7	""	2	5	3	5	"SLECHTE COMMUNICATIE"	"PolVer - Partijen en Politici"	""	""	5	1	4	5	4	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	3	4	4	9	38.71	10	22.485	10	4.872	10	3.016	10	5.784	1	16.931	10	7.081	10	8.951000000000001	10	6.116	2	3	2	4	4	2	3	3	3	4	3	3	4	2	4	3	1	3	4	3	3	3	4	4	2	3	3	4	3	3	2	"JAMBON"	"N-VA - Jan Jambon"	3	""	2	"DEWEVER"	2	2	3	2	3	1	3	2	2	5	8	8	8	5	2	2	2	2	4	4	4	3	4	3	3	4	2	3	4	4	2	3	3	3	3	4	2	3	2	2	4	2	4	4	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.78025675	.56412989
5-Apr-2021 03:21:32	1310	1	60	3600	2	2	""	3	3	7	5	3	1	10	2	5	2	5	2	0	1	""	3	3	2	7	"macho gedrag, geen samenwerking tussen de partijen"	"PolVer - Partijen en Politici"	""	""	6	13	4	3	6	2	2	8	4	8	7	3	0	4	1	1	0	10	3	7	6	9	9	7	6	9	2	7	2	2	9	11.794	2	11.872	2	4.685	3	11.887	1	4.819	9	4.007	1	4.242	9	8.294	3	9.57	1	3	4	2	2	2	2	2	3	3	3	1	2	3	2	4	1	1	4	2	3	2	3	4	1	2	4	4	3	4	3	"geen partij en geen politicus."	"9999 - Geen antwoord"	10	""	3	"degene die deze partij moet sturen"	3	2	4	2	4	2	3	2	2	10	10	10	8	8	2	2	1	3	2	2	3	2	2	2	2	4	1	4	4	4	2	3	2	3	1	1	2	1	1	1	5	4	5	3	8	5	8	8	8	8	8	8	8	5	5	5	5	6	5	5	.8817656	.94532913
4-Apr-2021 06:19:00	734	1	25	2100	1	1	""	5	1	5	7	5	6	5	5	3	7	6	7	0	6	""	0	1	3	0	"racisme"	"Maatschappelijke evoluties"	""	""	8	4	4	2	2	1	5	0	5	3	6	2	1	0	4	4	5	7	4	1	2	2	2	3	5	6	7	3	3	1	6	10.469	4	1.928	9	1.709	10	2.598	6	1.612	8	1.879	3	2.472	2	2.156	7	69.045	1	1	1	4	1	2	2	1	1	1	3	2	2	1	3	1	3	4	3	2	2	2	3	2	1	4	3	2	2	4	3	"geen een"	"9997 - Geen enkele"	1	""	1	"geen een"	1	3	1	3	1	3	2	3	2	1	0	0	0	1	2	3	5	3	2	4	4	1	3	2	3	3	4	1	2	2	3	2	1	2	1	2	5	4	1	3	2	4	2	5	10	6	7	1	7	1	2	3	4	6	7	8	9	2	1	0	.72925788	.79060107
7-Apr-2021 00:50:31	328	1	27	8450	5	2	""	5	3	6	5	5	4	6	6	6	6	6	3	3	4	""	4	4	4	4	"verdeeldheid"	"PolVer - Partijen en Politici"	""	""	1	15	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	6	5	3	3	4	3.32	3	4.565	2	3.046	4	2.958	6	3.401	6	3.15	6	2.32	2	2.463	3	3.3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	3	3	3	2	3	4	"geen"	"9997 - Geen enkele"	6	""	2	"rousseau"	3	3	3	3	3	3	3	3	3	7	6	6	7	6	4	4	4	4	5	3	3	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	8	8	8	8	8	8	8	8	8	7	7	8	6	7	7	6	.79687065	1.1090455
3-Apr-2021 10:17:40	764	1	31	3000	4	1	""	5	3	7	7	7	3	3	6	8	8	0	1	1	3	""	6	8	6	8	"gigantische schuldenberg die door de toekomstige generaties zal gedragen mogen worden"	"Begroting en staatsschuld"	""	""	16	7	3	6	7	3	2	10	8	5	3	3	1	3	3	1	1	9	2	3	1	5	4	5	3	8	3	5	7	8	6	50.007	5	46.545	2	3.278	4	2.632	3	3.773	5	3.015	5	3.224	4	3.614	3	3.22	1	2	2	2	3	2	3	2	3	2	3	2	3	2	2	3	1	2	3	3	3	3	2	3	2	2	3	3	3	2	4	"de croo"	"Open Vld - Alexander De Croo"	4	""	3	"De vrouwelijke politicus met de subsidie fraude"	3	3	3	3	3	3	3	3	3	7	6	7	8	7	3	4	3	4	4	3	4	4	4	2	3	3	1	3	3	3	3	2	2	2	1	2	2	1	1	2	2	3	5	2	9	7	7	7	7	7	1	5	1	5	2	8	7	0	1	10	1.3292335	1.1870445
2-Apr-2021 11:47:33	721	1	40	1840	4	2	""	4	2	8	7	5	12	7	6	7	7	2	7	0	12	""	5	5	5	5	"corona crisis, geen vrijheid"	"Gezondheidszorg - Corona"	""	""	6	7	5	5	5	5	5	5	5	5	3	3	3	5	5	5	3	10	5	5	2	7	6	7	4	7	3	8	6	6	6	15.566	2	5.74	2	3.581	3	4.587	5	2.604	3	40.006	6	3.264	2	2.69	7	2.757	1	2	3	2	3	3	3	2	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	"conner rousseau"	"VOORUIT - Conner Rousseau"	6	""	1	"conner rousseau"	3	3	3	3	3	3	3	3	3	7	7	7	7	7	3	3	3	3	4	2	4	3	4	3	2	3	2	3	3	3	2	3	3	2	4	2	2	2	2	2	4	2	4	2	9	9	9	9	9	9	9	9	5	6	2	8	7	4	3	9	1.308483	
5-Apr-2021 05:05:52	47794	1	34	2100	1	1	""	3	3	7	5	4	4	4	6	6	7	4	4	4	4	""	6	7	5	6	"covid"	"Gezondheidszorg - Corona"	""	""	13	4	7	5	4	6	7	5	5	5	6	3	4	3	4	5	4	4	7	5	4	5	5	6	6	5	6	4	4	3	10	20.977	4	8161.714	2	10.445	5	328.376	9	3.939	10	13.021	10	3.547	10	8.148	3	6.04	2	2	2	2	3	3	3	2	1	3	3	2	2	3	2	2	2	2	2	3	3	3	2	2	3	2	2	3	2	2	4	"Bart de Wever"	"N-VA - Bart De Wever"	5	""	2	"GEEN"	3	3	4	2	3	2	2	3	3	4	5	5	5	4	3	4	3	4	4	3	2	3	4	3	3	3	2	3	3	3	2	3	2	3	4	4	3	4	3	3	3	3	3	3	7	6	5	6	6	5	5	6	6	6	6	5	6	5	6	5	1.0927951	1.4536835
10-Apr-2021 02:57:07	2468	1	70	2600	1	1	""	2	3	3	5	3	7	0	0	2	0	3	6	6	7	""	1	5	5	4	"Veel teveel ministers voor een klein landals België"	"PolVer - Staatsstructuur"	""	""	6	12	7	4	5	6	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	10	3	4	10	25.658	7	14.202	2	16.079	10	55.236	10	8.021000000000001	6	19.438	6	6.186	10	10.349	10	17.525	3	4	1	4	3	3	4	2	2	4	1	3	4	4	3	3	1	3	3	3	3	3	3	3	1	3	2	3	3	3	3	"Van de Broucke"	"VOORUIT - Frank Vandenbroucke"	6	""	1	"De minister van volksgezondheid"	2	3	2	3	4	1	2	2	2	5	5	6	7	5	2	2	3	3	2	4	3	3	3	3	3	3	3	3	3	4	3	3	3	2	2	4	4	2	2	2	4	3	4	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	1.1264274	.81222874
1-Apr-2021 05:20:41	822	1	39	8870	5	2	""	3	3	8	5	4	3	3	10	8	7	5	5	1	2	"In de tussentijd heb ik heel wat bijgeleerd over de milieuproblematiek. Ik vind het heel belangrijk dat er meer aandacht aan wordt besteed."	6	7	9	8	"Coronaproblematiek"	"Gezondheidszorg - Corona"	""	""	7	6	7	6	7	8	8	4	4	4	5	2	5	4	4	5	4	10	1	8	0	7	7	10	8	5	7	5	8	7	1	12.249	7	23.752	2	4.116	3	5.295	5	5.516	1	4.945	6	4.261	6	4.015	9	3.435	2	3	2	2	4	2	3	2	4	4	2	2	4	3	2	4	1	3	2	1	4	4	3	2	2	4	4	3	1	3	4	"geen"	"9997 - Geen enkele"	3	""	1	"Jan Jambon"	1	3	3	3	3	2	3	1	3	4	8	6	3	3	4	4	4	3	4	4	3	4	4	4	3	2	2	3	3	4	2	3	3	2	2	2	2	2	1	3	3	3	4	4	7	4	5	9	5	5	5	5	3	2	5	5	4	4	4	10	1.2191294	1.1048999
2-Apr-2021 07:23:39	1180	1	71	8851	5	1	""	4	3	5	7	9	3	8	0	9	6	0	5	0	3	""	7	9	6	9	"covid en de gevolgen ervan"	"Gezondheidszorg - Corona"	""	""	6	4	2	5	9	2	2	10	7	5	5	1	0	2	2	0	0	9	8	5	0	8	8	2	2	7	2	1	6	8	1	20.953	2	11.292	2	13.007	3	10.632	3	7.638	6	9.102	6	12.607	2	9.77	7	8.125	3	3	2	2	3	2	3	1	4	3	3	2	2	2	4	3	1	2	2	3	2	2	2	3	2	2	4	4	4	1	3	"geens"	"CD&V - Koen Geens"	4	""	2	"decroo"	3	3	4	4	4	4	4	2	3	9	8	9	9	6	4	4	3	3	4	5	4	5	5	4	5	3	2	3	3	4	3	3	2	2	3	1	1	3	2	3	2	1	5	4	9	9	9	1	9	9	0	5	0	5	1	8	9	0	2	10	.752976	.60897684
3-Apr-2021 02:29:55	1380	1	46	2100	1	1	""	3	3	6	5	5	3	7	7	9	8	7	7	5	3	""	7	7	7	7	"regeren"	"PolVer - Partijen en Politici"	""	""	3	6	5	7	7	8	7	7	7	7	5	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	3	8.151	3	16.232	3	6.225	3	5.288	3	5.005	3	5.435	3	5.557	3	4.845	3	6.026	3	2	2	3	2	2	3	2	2	2	2	3	2	2	2	3	2	3	3	2	2	3	3	2	2	2	3	2	3	3	3	"de wever"	"N-VA - Bart De Wever"	3	""	1	"de wever"	2	2	2	2	2	2	2	2	2	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.69940132	.65469384
